session	theory	name	line	lines	disposition	target	rule
Continuous_Time_Martingales	Sampled_Quadratic_Variation	expectation_sq_sampled	83	28	STAY	Continuous_Time_Martingales/Sampled_Quadratic_Variation	library session
Continuous_Time_Martingales	Sampled_Quadratic_Variation	qvar_compensates_sampled	60	23	STAY	Continuous_Time_Martingales/Sampled_Quadratic_Variation	library session
Continuous_Time_Martingales	Sampled_Quadratic_Variation	qvar_sampled_eq	50	10	STAY	Continuous_Time_Martingales/Sampled_Quadratic_Variation	library session
Continuous_Time_Martingales	Sampled_Quadratic_Variation	sq_int_martingale_sampled	28	22	STAY	Continuous_Time_Martingales/Sampled_Quadratic_Variation	library session
Continuous_Time_Martingales	Semidirect_Kernels	AE_ksemi	70	17	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	integrable_ksemi_of_past_bound	214	40	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	integral_kernel_measurable	179	35	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	integral_ksemi_bounded	112	35	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	integral_ksemi_measurable	147	22	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	kernel_mix_measurable	254	10	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	ksemi_Pair_measurable	29	6	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	ksemi_kernel_measurable	35	8	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	ksemi_sets_kernel	24	5	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	measurable_integral_kernel	169	10	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	nn_integral_ksemi	87	25	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	prob_space_ksemi	54	16	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	sets_ksemi	43	6	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Semidirect_Kernels	space_ksemi	49	5	STAY	Continuous_Time_Martingales/Semidirect_Kernels	library session
Continuous_Time_Martingales	Stopped_Adaptedness	stopped_adapted_of_cont	24	250	STAY	Continuous_Time_Martingales/Stopped_Adaptedness	library session
Continuous_Time_Martingales	Stopping_Times	countable_qtimes	330	10	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	eroded_exhausts	158	49	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	eroded_shift	143	15	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	eroded_subset	123	20	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_bdd_below	28	5	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_le_T	33	6	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_le_iff	207	79	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_le_of_mem	45	11	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_less_iff	56	19	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_less_iff_qtimes_open	642	45	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_less_of_open_witness	75	16	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_nonneg	39	6	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_stays_in_cball	546	96	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	etime_stopping_time	448	88	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	hit_iff_qtimes	361	62	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	infdist_measurable	431	17	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	open_eroded	120	3	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	open_gt_infdist	91	8	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	positive_mass_at_some_erosion	307	20	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	positive_of_countable_UN	286	21	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	qtimes_dense	343	18	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	qtimes_subset	340	3	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Stopping_Times	shift_stays_off	99	18	STAY	Continuous_Time_Martingales/Stopping_Times	library session
Continuous_Time_Martingales	Time_Discretisation	dyceil_grid_le	175	13	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	finite_dyceil_range	171	4	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	grid_expectation_sq_mono	137	5	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	grid_expected_qvar	116	16	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	grid_expected_qvar_indep	151	20	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	grid_qvar_compensates	132	5	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	qvar_sampled_fun	106	10	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	t_ge_0	57	3	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Time_Discretisation	t_mono_le	38	19	STAY	Continuous_Time_Martingales/Time_Discretisation	library session
Continuous_Time_Martingales	Vitali_Convergence	clamp_abs_le	47	8	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	clamp_diff_abs	41	6	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	integrable_clamp	100	13	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	integrable_tail	90	10	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	tail_bochner_le	113	14	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	tail_bound_limit	55	35	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	tail_le_moment	314	25	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	unif_integrableD_int	29	4	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	unif_integrableD_tail	33	8	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	unif_integrable_limit_integrable	127	42	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	unif_integrable_of_moment_bound	339	56	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Continuous_Time_Martingales	Vitali_Convergence	vitali_convergence	169	145	STAY	Continuous_Time_Martingales/Vitali_Convergence	library session
Relative_Arbitrage	Ball_Solution	ball_v_le_visc_supersol	234	88	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	ball_v_pos	128	24	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	ball_v_scaled_test_fun	50	47	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	ball_v_unique_solution_smooth	322	48	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	comparison_ball	370	52	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	continuous_on_ball_v	31	19	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	ell_op_ball_scaled	97	31	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	feasible_bounded	478	36	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	feasible_diag_bound	422	27	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	feasible_offdiag_abs_le	449	29	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Ball_Solution	visc_subsol_le_ball_v	152	82	STAY	Relative_Arbitrage/Ball_Solution	paper statement
Relative_Arbitrage	Brownian_Market	Brownian_market_sufficiently_volatile	16	157	STAY	Relative_Arbitrage/Brownian_Market	paper statement
Relative_Arbitrage	Brownian_Market	sufficiently_volatile_market_nonvacuous	173	37	STAY	Relative_Arbitrage/Brownian_Market	paper statement
Relative_Arbitrage	Brownian_Optimal_Boundary	Brownian_boundary_market	33	35	STAY	Relative_Arbitrage/Brownian_Optimal_Boundary	paper statement
Relative_Arbitrage	Comparison_Localisation	comparison_env_complete	203	90	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	comparison_env_from_jets	146	57	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	comparison_supconv_bounded_family	1663	88	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	comparison_supconv_complete	455	59	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	comparison_supconv_sequence_complete	800	102	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	doubling_localised_maximiser_soft	1466	197	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	ell_op_lsc_le_of_nearby	514	25	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	ell_op_usc_ge_of_nearby	539	31	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	env_strict_contradiction_of_limits	676	71	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	env_strict_contradiction_of_nearby	570	67	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	env_strict_contradiction_of_shifted_limits	747	53	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	subsol_shifted_bound_supconv	293	59	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained	975	17	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_ball	902	73	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_ball_rad	1036	71	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_family_in	1012	24	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_family_in_rad	1124	23	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_in	992	20	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_in_rad	1107	17	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_usc_ball	1188	81	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_usc_ball_rad	1269	16	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_usc_family	1301	16	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_attained_usc_in_rad	1285	16	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_le_of_local_bound	1317	19	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_sandwich	1336	48	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supconv_uniform_upper	1384	82	REVIEW	Relative_Arbitrage/Comparison_Localisation	no paper constant in the statement
Relative_Arbitrage	Comparison_Localisation	supersol_no_vanishing_jet	107	39	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	supersol_no_vanishing_jet_onesided	75	32	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	supersol_shifted_bound_supconv	352	73	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	supersol_shifted_bound_supconv_ne	425	30	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	theta_gap_preserved	637	39	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	visc_subsol_env_agrees	1156	32	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Localisation	visc_subsol_mono_dom	1147	9	STAY	Relative_Arbitrage/Comparison_Localisation	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_2dom_off_diagonal	1617	117	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_from_localised_maximiser_gen	1324	151	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_from_localised_maximiser_soft	1475	63	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_soft_complete	1808	94	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_soft_diagonal	1734	74	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_soft_off_diagonal	1538	79	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_supconv_doubling_complete	13	204	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_supconv_maximiser_complete	217	441	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	comparison_supconv_maximiser_complete_gen	658	494	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	max_principle_boundary_counterexample	1241	39	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	max_principle_boundary_holds	1902	187	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	supersol_jet_cong_on	1208	33	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	supersol_jet_extend	1291	33	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	visc_subsol_cong_on	1152	28	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	visc_subsol_extend	1280	11	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	visc_supersol_cong_on	1180	28	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Principle	viscosity_uniqueness_compact	2089	73	STAY	Relative_Arbitrage/Comparison_Principle	paper statement
Relative_Arbitrage	Comparison_Strictness	comparison_contradiction	573	61	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_env_strict_contradiction	730	71	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_lsc_elliptic_le	649	31	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_lsc_le_of_shifts	953	60	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_pair_shift_snd_le	634	15	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_scaleR_matrix	454	20	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_scaleR_p	474	18	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_strict_contradiction	410	21	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_usc_envelope_elliptic_le	680	50	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	ell_op_usc_ge_of_shifts	1013	65	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	env_strict_contradiction_of_shifts	1078	31	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	eq36_rhs_antitone	801	31	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	feasible_scaleR_p	431	23	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	strict_contradiction_of_shifts_any_p	832	121	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	subsol_shifted_bound	1157	36	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	supersol_shifted_bound	1225	31	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	supersol_shifted_bound_ne	1256	18	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	supersol_shifted_bound_onesided	1193	32	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_env2_cong	30	17	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_env2_local	152	64	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_env_imp_env2	70	7	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_env_imp_visc_subsol	309	101	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_scaled_strict	492	81	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_subsol_scaled_uniform	1109	48	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_supersol_env2_cong	47	17	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_supersol_env2_local	90	62	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_supersol_env2_mono	64	6	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_supersol_env_imp_env2	77	13	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Strictness	visc_supersol_env_imp_jet	216	93	STAY	Relative_Arbitrage/Comparison_Strictness	paper statement
Relative_Arbitrage	Comparison_Two_Domain	comparison_expandable	550	216	STAY	Relative_Arbitrage/Comparison_Two_Domain	paper statement
Relative_Arbitrage	Comparison_Two_Domain	comparison_two_domain	197	353	STAY	Relative_Arbitrage/Comparison_Two_Domain	paper statement
Relative_Arbitrage	Comparison_Two_Domain	supersol_bc_nonneg	26	41	STAY	Relative_Arbitrage/Comparison_Two_Domain	paper statement
Relative_Arbitrage	Comparison_Two_Domain	uniqueness_expandable	766	58	STAY	Relative_Arbitrage/Comparison_Two_Domain	paper statement
Relative_Arbitrage	Comparison_Two_Domain	visc_supersol_env_affine	67	130	STAY	Relative_Arbitrage/Comparison_Two_Domain	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	Pi_constraint_convex	160	30	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	Pi_proj_bdd_below	38	5	REVIEW	Relative_Arbitrage/Constraint_Set_Convexity	no paper constant in the statement
Relative_Arbitrage	Constraint_Set_Convexity	Pi_proj_ge	49	15	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	Pi_proj_le	43	6	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	lemma_2_1_easy	190	16	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	onormal_sum_suff_volatile	206	42	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	suff_volatile_augment	248	62	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	suff_volatile_subset_Pi_constraint	146	14	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Constraint_Set_Convexity	trace_proj_lower_bound	74	72	STAY	Relative_Arbitrage/Constraint_Set_Convexity	paper statement
Relative_Arbitrage	Curvature_Operator	ball_v_boundary	218	3	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ball_v_eq_quadratic	456	22	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ball_v_gradient	221	55	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ball_v_nonneg	215	3	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ell_op_bdd_below	354	20	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ell_op_eval	190	22	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ell_op_ge_one_of_psd_diff	413	43	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ell_op_le_one_of_psd_diff	382	31	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	ell_op_pointwise_elliptic	276	24	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	feasible_entry_bound	300	54	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	feasible_nonempty	374	8	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	feasible_trace_lb	162	15	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	feasible_value_ge_one	177	13	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Curvature_Operator	feasible_witness	61	101	STAY	Relative_Arbitrage/Curvature_Operator	paper statement
Relative_Arbitrage	Dynamic_Programming_Additive_Glue	aglue_law_diffquot	101	94	STAY	Relative_Arbitrage/Dynamic_Programming_Additive_Glue	paper statement
Relative_Arbitrage	Dynamic_Programming_Additive_Glue	exit_class_aglue	252	105	STAY	Relative_Arbitrage/Dynamic_Programming_Additive_Glue	paper statement
Relative_Arbitrage	Dynamic_Programming_Additive_Glue	exit_class_aglue_law	195	57	STAY	Relative_Arbitrage/Dynamic_Programming_Additive_Glue	paper statement
Relative_Arbitrage	Dynamic_Programming_Additive_Glue	padd_diffquot	30	71	STAY	Relative_Arbitrage/Dynamic_Programming_Additive_Glue	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	aglue_law_pexit_ge	18	107	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	dpp_integrand_measurable_stopping	732	95	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	dpp_integrand_pstopped	827	32	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	enn2real_paper_v_horizon_cap	706	26	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	exit_class_aglue_selector	269	311	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	exit_val_dpp_ge_const_time	859	84	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	exit_val_dpp_sup_ge_time	943	26	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	exit_val_ge_of_stopped_bound	580	126	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	selector_value_AE	125	95	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Assembly	selker_measurable	225	44	STAY	Relative_Arbitrage/Dynamic_Programming_Assembly	paper statement
Relative_Arbitrage	Dynamic_Programming_Conditioning	exit_class_comp_martingale	169	11	STAY	Relative_Arbitrage/Dynamic_Programming_Conditioning	paper statement
Relative_Arbitrage	Dynamic_Programming_Conditioning	exit_class_diffquot_of_rational_pairs	554	57	STAY	Relative_Arbitrage/Dynamic_Programming_Conditioning	paper statement
Relative_Arbitrage	Dynamic_Programming_Conditioning	exit_class_future_of_past	464	90	STAY	Relative_Arbitrage/Dynamic_Programming_Conditioning	paper statement
Relative_Arbitrage	Dynamic_Programming_Conditioning	exit_class_pfut_comp_martingale	247	156	STAY	Relative_Arbitrage/Dynamic_Programming_Conditioning	paper statement
